KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
56394585,2,56394555,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394601,0,,,26,12,14,5,3,2,21,9,12,13,6,7,21,9,12,21,9,12,8,3,5,2,0,2,2,0,2,1,0,1,0,0,0,7,7,3,1,1,0,0,0,2,4,1,3,1,6,0,3,1
56394602,1,,56394611,57,32,25,2,0,2,61,35,26,27,18,9,61,35,26,61,35,26,34,17,17,17,6,11,7,2,5,1,0,1,0,0,0,25,25,9,9,4,2,2,1,0,18,11,7,1,22,0,7,3
56394603,2,56394613,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394604,0,,,33,19,14,2,1,1,31,18,13,16,10,6,31,18,13,30,18,12,15,8,7,8,3,5,4,1,3,0,0,0,0,0,0,10,10,3,0,3,2,0,1,1,7,3,4,1,8,0,2,0
56394607,0,,,168,87,81,19,5,14,149,82,67,75,47,28,147,81,66,147,81,66,74,35,39,36,14,22,20,5,15,2,0,2,0,0,0,48,48,7,12,10,5,5,4,5,41,19,22,5,41,0,4,5
56394608,0,,,60,27,33,2,0,2,58,27,31,30,15,15,57,27,30,56,27,29,28,12,16,18,7,11,8,3,5,0,0,0,0,0,0,25,25,6,12,2,2,2,1,0,19,14,5,1,18,0,4,6
56394609,0,,,1682,812,870,255,141,114,1427,671,756,961,476,485,1365,639,726,1334,624,710,466,195,271,259,94,165,98,30,68,11,1,10,4,0,4,605,604,141,178,117,89,40,23,16,456,352,104,74,309,10,71,66
56394611,2,56394602,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394612,0,,,14,8,6,2,1,1,12,7,5,8,4,4,12,7,5,12,7,5,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,4,4,1,1,0,0,1,1,0,3,1,2,1,3,1,0,1
56394613,1,,56394603,158,65,93,14,7,7,146,59,87,42,20,22,144,57,87,141,56,85,104,39,65,65,17,48,39,4,35,8,0,8,0,0,0,47,46,11,15,9,4,3,3,2,36,19,17,1,46,0,11,12
56394617,0,,,53,25,28,1,0,1,52,25,27,28,16,12,51,25,26,51,25,26,24,9,15,12,3,9,4,0,4,0,0,0,0,0,0,21,21,4,7,7,1,2,0,0,17,9,8,0,18,0,3,4
56394618,0,,,72,36,36,5,3,2,67,33,34,34,20,14,65,32,33,65,32,33,33,13,20,21,6,15,7,2,5,1,0,1,0,0,0,27,27,6,10,7,1,0,1,2,21,12,9,2,21,0,4,5
56394619,0,,,1132,546,586,45,25,20,1087,521,566,410,241,169,1075,513,562,1062,505,557,677,280,397,471,168,303,242,61,181,41,13,28,1,0,1,230,224,75,62,30,30,17,7,3,148,94,54,7,145,10,36,23
56394622,2,56394623,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394623,1,,56394622,12,5,7,0,0,0,18,7,11,12,4,8,18,7,11,18,7,11,6,3,3,4,1,3,2,0,2,0,0,0,0,0,0,5,5,1,3,1,2,0,0,0,6,5,1,0,5,0,1,2
56394624,0,,,22,9,13,3,1,2,19,8,11,11,4,7,17,8,9,17,8,9,8,4,4,2,0,2,2,0,2,0,0,0,0,0,0,7,7,3,1,0,1,0,1,1,4,1,3,0,6,0,2,0
56394626,2,56394627,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394627,1,,56394626,140,67,73,14,8,6,129,61,68,71,35,36,127,60,67,124,59,65,58,26,32,20,10,10,9,3,6,1,0,1,0,0,0,44,44,6,12,12,5,6,1,3,39,27,12,4,34,0,4,6
56394628,0,,,70,32,38,8,3,5,62,29,33,29,15,14,60,29,31,59,28,31,33,14,19,16,5,11,5,0,5,0,0,0,0,0,0,25,25,7,7,6,1,2,1,1,18,11,7,2,23,0,6,6
56394629,0,,,648,271,377,25,17,8,623,254,369,227,117,110,614,251,363,605,247,358,396,137,259,269,73,196,166,36,130,33,6,27,3,0,3,179,176,39,64,31,24,5,8,5,135,88,47,9,144,0,32,28
56394630,0,,,30,16,14,0,0,0,30,16,14,11,7,4,30,16,14,30,16,14,19,9,10,13,4,9,2,0,2,0,0,0,0,0,0,15,15,5,7,1,2,0,0,0,10,8,2,0,13,0,4,4
56394631,1,,56394632,33,14,19,0,0,0,35,15,20,16,9,7,35,15,20,35,15,20,19,6,13,15,5,10,7,3,4,0,0,0,0,0,0,14,14,2,7,5,1,0,0,0,13,7,6,0,12,0,1,3
56394632,2,56394631,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394633,0,,,12,6,6,2,1,1,10,5,5,1,1,0,10,5,5,10,5,5,9,4,5,5,2,3,3,1,2,1,1,0,0,0,0,5,5,2,1,1,0,1,0,0,3,2,1,0,5,0,2,1
56394634,0,,,31,17,14,0,0,0,31,17,14,11,7,4,31,17,14,31,17,14,20,10,10,9,3,6,6,2,4,1,0,1,0,0,0,12,12,2,6,1,1,2,0,0,10,4,6,0,10,1,1,3
56394637,0,,,127,66,61,11,6,5,116,60,56,69,39,30,107,55,52,105,54,51,47,21,26,26,11,15,12,5,7,0,0,0,0,0,0,34,34,5,3,13,3,4,2,4,29,12,17,0,27,1,2,1
56394638,0,,,150,76,74,10,5,5,140,71,69,71,42,29,136,69,67,135,69,66,69,29,40,32,11,21,10,1,9,2,0,2,1,1,0,52,52,10,13,16,6,4,0,3,41,28,13,2,43,0,7,6
56394639,0,,,184,89,95,18,10,8,166,79,87,101,53,48,159,75,84,158,74,84,65,26,39,35,11,24,13,3,10,1,0,1,0,0,0,54,54,8,15,10,4,9,3,5,46,18,28,4,42,0,6,6
56394642,0,,,32,15,17,0,0,0,32,15,17,17,10,7,32,15,17,32,15,17,15,5,10,8,2,6,4,1,3,1,0,1,0,0,0,14,14,7,1,2,3,1,0,0,7,3,4,0,11,0,5,0
56394643,2,56394644,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394644,1,,56394643,5,2,3,0,0,0,13,5,8,5,1,4,13,5,8,13,5,8,8,4,4,5,2,3,3,1,2,0,0,0,0,0,0,4,4,4,2,0,0,1,0,0,3,1,2,0,6,0,4,1
56394647,0,,,87,47,40,9,7,2,78,40,38,41,23,18,73,36,37,71,35,36,37,17,20,17,5,12,10,1,9,0,0,0,0,0,0,26,26,5,7,3,5,1,3,2,21,10,11,2,22,0,2,2
56394648,0,,,110,49,61,9,3,6,101,46,55,54,24,30,100,46,54,99,45,54,47,22,25,25,10,15,10,4,6,0,0,0,0,0,0,34,34,7,12,3,3,1,6,2,26,15,11,3,29,0,4,8
56394649,0,,,33,14,19,2,0,2,31,14,17,9,6,3,31,14,17,31,14,17,22,8,14,13,4,9,5,0,5,0,0,0,1,0,1,15,15,6,5,0,3,1,0,0,9,6,3,0,14,0,5,4
56394652,0,,,21,12,9,0,0,0,21,12,9,8,3,5,21,12,9,21,12,9,13,9,4,5,3,2,3,2,1,1,1,0,0,0,0,11,11,4,5,1,1,0,0,0,7,6,1,0,10,0,3,2
56394653,0,,,19,8,11,1,0,1,18,8,10,8,4,4,17,7,10,17,7,10,10,4,6,9,4,5,6,3,3,0,0,0,0,0,0,7,7,2,2,0,2,1,0,0,5,2,3,0,7,0,2,1
56394657,0,,,177,83,94,19,5,14,158,78,80,85,47,38,155,77,78,154,76,78,73,31,42,35,13,22,17,6,11,1,0,1,0,0,0,60,60,10,22,11,6,3,5,3,49,28,21,7,48,0,5,11
56394658,0,,,157,80,77,19,17,2,138,63,75,78,39,39,135,61,74,133,61,72,60,24,36,36,12,24,16,6,10,4,1,3,0,0,0,47,47,9,8,14,3,6,3,4,38,17,21,6,39,0,8,4
56394659,0,,,104,48,56,8,4,4,96,44,52,63,29,34,89,41,48,83,38,45,33,15,18,11,4,7,3,1,2,0,0,0,1,0,1,31,31,7,7,4,3,2,7,1,24,12,12,1,24,0,5,2
56394662,0,,,64,31,33,0,0,0,64,31,33,22,11,11,64,31,33,63,30,33,42,20,22,22,9,13,8,3,5,1,0,1,0,0,0,30,30,8,12,8,2,0,0,0,21,18,3,0,28,0,8,8
56394667,0,,,28,15,13,0,0,0,28,15,13,11,6,5,28,15,13,28,15,13,17,9,8,11,4,7,4,1,3,1,0,1,0,0,0,11,11,1,6,1,3,0,0,0,10,8,2,0,9,0,0,3
56394668,0,,,138,66,72,19,7,12,119,59,60,68,36,32,116,58,58,113,55,58,51,23,28,22,5,17,5,0,5,0,0,0,0,0,0,43,43,5,13,11,4,5,2,3,38,21,17,2,32,0,3,6
56394669,0,,,133,68,65,11,7,4,122,61,61,64,36,28,120,60,60,118,60,58,58,25,33,37,15,22,12,4,8,0,0,0,0,0,0,48,48,10,16,9,5,6,0,2,37,25,12,2,37,0,7,8
56394672,0,,,59,27,32,0,0,0,59,27,32,14,9,5,58,26,32,58,26,32,45,18,27,39,17,22,11,4,7,1,0,1,0,0,0,33,33,14,15,3,0,0,1,0,19,16,3,0,31,0,12,12
56394674,1,,56394675,19,11,8,0,0,0,22,12,10,5,3,2,22,12,10,22,12,10,17,9,8,9,5,4,4,2,2,0,0,0,0,0,0,8,8,2,5,2,1,0,0,0,8,6,2,0,10,0,2,5
56394675,2,56394674,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394676,2,56394677,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394677,1,,56394676,9,4,5,1,1,0,11,5,6,5,2,3,11,5,6,10,5,5,6,3,3,4,2,2,0,0,0,0,0,0,0,0,0,3,3,1,3,0,0,1,0,0,4,3,1,0,4,0,0,3
56394678,0,,,88,46,42,7,5,2,81,41,40,39,21,18,80,41,39,78,41,37,42,20,22,23,10,13,11,5,6,0,0,0,0,0,0,31,31,5,13,6,3,2,0,2,26,18,8,1,27,0,4,6
56394679,0,,,48,22,26,4,2,2,44,20,24,26,13,13,43,19,24,42,19,23,18,7,11,12,3,9,4,0,4,1,0,1,0,0,0,15,15,2,2,5,5,0,0,1,13,7,6,1,13,0,2,1
56394700,0,,,246,127,119,26,14,12,220,113,107,138,75,63,213,108,105,208,106,102,82,38,44,46,19,27,21,6,15,1,1,0,0,0,0,78,78,14,18,18,13,6,4,5,64,42,22,4,54,0,10,7
56394701,0,,,182,91,91,13,5,8,169,86,83,96,51,45,162,84,78,159,81,78,73,35,38,30,14,16,7,3,4,1,1,0,1,0,1,64,64,10,20,16,10,6,0,2,54,40,14,2,47,0,4,9
56394702,0,,,60,30,30,3,3,0,57,27,30,32,16,16,57,27,30,56,26,30,25,11,14,11,4,7,4,2,2,2,1,1,0,0,0,19,19,2,5,4,6,1,0,1,17,8,9,1,15,0,2,3
56394703,1,,56394713,81,38,43,14,3,11,69,36,33,47,23,24,67,34,33,65,33,32,22,13,9,10,5,5,2,0,2,0,0,0,0,0,0,22,22,3,5,4,7,2,1,2,20,13,7,5,18,0,3,2
56394707,0,,,54,26,28,2,2,0,52,24,28,21,11,10,52,24,28,52,24,28,31,13,18,16,5,11,6,1,5,0,0,0,0,0,0,18,18,3,7,3,2,0,2,1,15,8,7,1,18,0,3,6
56394708,0,,,214,123,91,17,10,7,197,113,84,112,72,40,194,110,84,191,107,84,85,41,44,42,15,27,15,5,10,1,0,1,0,0,0,70,69,15,24,11,8,6,3,2,54,31,23,6,54,0,10,12
56394709,0,,,39,15,24,2,1,1,37,14,23,14,3,11,37,14,23,37,14,23,23,11,12,10,3,7,5,1,4,0,0,0,0,0,0,15,15,3,3,8,0,0,1,0,12,7,5,0,14,0,2,2
56394710,0,,,115,62,53,6,5,1,109,57,52,59,37,22,108,57,51,105,54,51,50,20,30,33,8,25,21,4,17,1,0,1,0,0,0,39,38,11,11,6,5,2,1,2,27,16,11,2,26,0,7,3
56394711,0,,,185,93,92,19,7,12,166,86,80,98,57,41,160,84,76,159,83,76,68,29,39,35,11,24,19,4,15,1,0,1,1,0,1,55,55,6,18,12,4,8,2,5,49,26,23,4,42,0,3,6
56394712,0,,,38,22,16,7,5,2,31,17,14,16,9,7,31,17,14,31,17,14,15,8,7,7,4,3,3,1,2,0,0,0,0,0,0,13,13,5,1,3,1,2,0,1,8,5,3,2,9,0,3,0
56394713,2,56394703,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394717,1,,56394725,45,25,20,1,0,1,46,26,20,26,16,10,46,26,20,46,26,20,20,10,10,10,5,5,6,4,2,0,0,0,0,0,0,15,15,4,3,5,3,2,0,0,13,5,8,0,14,0,2,1
56394720,0,,,197,99,98,19,13,6,178,86,92,103,50,53,175,85,90,171,84,87,75,36,39,30,9,21,11,2,9,1,0,1,0,0,0,64,64,11,13,15,18,4,1,2,53,31,22,6,49,0,7,6
56394721,1,,56394731,162,48,114,1,0,1,170,53,117,31,18,13,168,52,116,167,51,116,139,35,104,119,24,95,86,13,73,18,0,18,0,0,0,18,17,4,8,3,3,1,1,0,16,12,4,0,17,0,4,4
56394722,0,,,59,29,30,6,4,2,53,25,28,30,15,15,51,25,26,51,25,26,23,10,13,11,4,7,8,3,5,0,0,0,0,0,0,16,16,1,5,3,3,1,0,3,15,8,7,0,13,0,0,2
56394725,2,56394717,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394730,0,,,96,42,54,7,3,4,89,39,50,56,28,28,85,39,46,83,38,45,33,11,22,20,6,14,11,2,9,0,0,0,1,0,1,28,28,2,6,8,5,5,1,1,26,12,14,0,23,0,2,1
56394731,2,56394721,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394733,2,56394743,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394735,2,56394743,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394740,2,56394750,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394741,0,,,12,6,6,0,0,0,12,6,6,6,2,4,12,6,6,12,6,6,6,4,2,4,3,1,0,0,0,0,0,0,0,0,0,4,4,0,2,0,2,0,0,0,4,1,3,0,4,0,0,1
56394742,0,,,57,29,28,5,3,2,52,26,26,31,17,14,51,26,25,51,26,25,21,9,12,13,5,8,5,1,4,0,0,0,1,0,1,17,17,3,2,6,4,0,0,2,14,7,7,1,13,0,1,0
56394743,1,,56394733;56394735;56394744,143,65,78,19,8,11,132,61,71,69,33,36,128,59,69,127,59,68,63,28,35,37,16,21,13,5,8,3,0,3,0,0,0,47,47,8,19,12,2,3,4,3,43,27,16,6,39,0,6,8
56394744,2,56394743,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394750,1,,56394740,121,60,61,13,7,6,110,54,56,58,28,30,107,53,54,105,52,53,52,26,26,24,9,15,12,6,6,2,1,1,0,0,0,39,39,9,13,2,8,3,2,3,31,17,14,1,32,0,6,4
56394751,0,,,44,19,25,9,5,4,35,14,21,16,6,10,33,14,19,32,13,19,19,8,11,10,4,6,1,0,1,0,0,0,0,0,0,16,16,5,6,2,0,1,0,2,11,8,3,2,13,0,4,4
56394753,1,,56394764,101,50,51,6,4,2,99,48,51,42,22,20,98,47,51,97,47,50,57,26,31,34,15,19,17,7,10,1,0,1,0,0,0,39,39,12,13,9,3,2,3,0,30,21,9,0,37,0,9,10
56394760,0,,,285,145,140,28,13,15,257,132,125,143,75,68,253,129,124,251,127,124,114,57,57,37,16,21,13,6,7,1,1,0,3,1,2,102,102,18,41,16,12,4,8,3,84,54,30,7,79,0,12,21
56394761,0,,,14,6,8,0,0,0,14,6,8,7,4,3,14,6,8,14,6,8,7,2,5,4,0,4,4,0,4,0,0,0,1,0,1,6,6,1,2,3,0,0,0,0,5,3,2,0,5,0,1,0
56394764,2,56394753,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394770,0,,,147,74,73,10,5,5,137,69,68,66,36,30,135,67,68,135,67,68,71,33,38,37,16,21,12,5,7,0,0,0,2,1,1,58,58,19,20,5,7,2,3,2,39,25,14,1,50,1,15,8
56394776,0,,,11,7,4,0,0,0,11,7,4,8,5,3,11,7,4,11,7,4,3,2,1,3,2,1,2,1,1,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,3,1,0,3,0,0,0
56394780,1,,56394790,82,40,42,10,4,6,75,38,37,34,18,16,74,38,36,73,37,36,41,20,21,25,11,14,7,2,5,0,0,0,0,0,0,30,30,13,5,9,1,0,1,3,19,10,9,2,28,0,11,3
56394781,0,,,30,15,15,6,4,2,24,11,13,9,4,5,24,11,13,24,11,13,15,7,8,8,2,6,5,1,4,2,0,2,0,0,0,9,9,3,2,0,2,0,0,2,6,2,4,2,8,0,2,1
56394790,2,56394780,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56394791,0,,,152,84,68,14,9,5,138,75,63,71,44,27,135,74,61,132,71,61,67,31,36,31,12,19,19,5,14,1,0,1,0,0,0,62,62,22,15,13,4,3,5,0,40,23,17,4,46,0,12,7
56394792,0,,,18,8,10,2,1,1,16,7,9,12,6,6,15,6,9,14,6,8,4,1,3,1,0,1,0,0,0,0,0,0,1,0,1,6,6,2,1,1,1,0,0,1,4,3,1,1,4,0,2,0
56395000,0,,,1755,818,937,171,85,86,1576,729,847,882,440,442,1531,713,818,1506,704,802,694,289,405,394,138,256,150,39,111,21,5,16,5,0,5,522,520,115,156,116,79,29,20,5,400,314,86,49,271,9,49,58
56395001,0,,,1295,620,675,122,55,67,1090,522,568,701,354,347,1066,513,553,1049,505,544,389,168,221,199,80,119,72,22,50,6,0,6,8,5,3,556,555,192,157,102,69,20,9,6,357,286,71,48,246,15,40,58
56395002,0,,,541,267,274,71,30,41,464,233,231,328,166,162,444,223,221,439,219,220,136,67,69,54,25,29,21,8,13,0,0,0,0,0,0,196,196,44,50,43,36,15,7,1,150,119,31,14,89,4,15,20
56395003,0,,,167,82,85,23,15,8,141,66,75,101,49,52,138,64,74,136,64,72,40,17,23,18,7,11,6,3,3,0,0,0,0,0,0,60,60,18,15,9,7,4,5,2,41,28,13,3,28,1,5,5
56395004,0,,,967,490,477,99,53,46,845,425,420,620,318,302,816,412,404,790,403,387,225,107,118,88,41,47,21,10,11,2,1,1,2,0,2,355,355,88,100,66,59,18,17,7,265,209,56,31,144,4,20,44
56395005,0,,,2337,1113,1224,279,138,141,2044,966,1078,1257,621,636,1984,929,1055,1952,916,1036,787,345,442,401,157,244,136,47,89,13,2,11,33,2,31,883,883,225,251,170,136,62,28,11,653,504,149,77,531,11,129,109
56395006,0,,,838,416,422,98,52,46,738,363,375,460,232,228,717,354,363,710,350,360,278,131,147,126,48,78,42,13,29,2,1,1,1,0,1,285,285,48,78,66,57,20,7,9,236,172,64,31,178,1,30,34
56395007,0,,,921,448,473,146,80,66,770,364,406,554,285,269,734,344,390,712,335,377,216,79,137,140,43,97,59,11,48,9,1,8,2,1,1,298,294,43,78,69,77,20,5,2,249,214,35,42,108,1,18,19
56395008,0,,,395,165,230,38,17,21,353,146,207,177,91,86,344,140,204,341,138,203,176,55,121,113,20,93,77,8,69,16,1,15,3,1,2,121,119,35,28,27,12,9,5,3,84,61,23,9,65,1,13,12
56395009,0,,,180,86,94,14,5,9,166,81,85,94,47,47,163,79,84,158,77,81,72,34,38,33,12,21,12,2,10,1,0,1,0,0,0,61,61,15,18,10,8,4,2,4,46,27,19,5,49,0,12,8
56395010,0,,,575,273,302,85,46,39,490,227,263,296,143,153,481,224,257,472,221,251,194,84,110,113,44,69,41,8,33,1,0,1,2,1,1,192,192,33,52,45,33,15,7,7,156,109,47,26,129,1,18,28
56395011,0,,,3618,1693,1925,384,193,191,3182,1475,1707,1878,937,941,3095,1429,1666,3028,1391,1637,1304,538,766,787,292,495,319,84,235,49,9,40,16,6,10,1330,1322,340,393,259,209,69,30,22,968,756,212,106,762,18,174,145
56395012,0,,,1676,833,843,180,83,97,1455,730,725,1076,549,527,1410,713,697,1376,700,676,379,181,198,114,52,62,25,9,16,1,0,1,4,1,3,691,684,195,212,137,89,32,12,7,481,411,70,54,260,18,56,67
56395014,0,,,26,17,9,3,2,1,23,15,8,16,12,4,22,15,7,22,15,7,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,13,13,9,1,0,1,1,1,0,4,1,3,1,6,2,2,0
56395015,0,,,867,409,458,66,34,32,798,373,425,467,229,238,770,357,413,753,350,403,331,144,187,182,71,111,68,25,43,4,1,3,4,0,4,318,316,83,89,56,44,22,14,8,233,161,72,14,217,2,54,33
56395016,0,,,101,49,52,16,8,8,85,41,44,59,31,28,84,40,44,81,39,42,26,10,16,13,3,10,5,1,4,0,0,0,0,0,0,33,33,3,10,10,5,4,0,1,30,22,8,4,18,0,2,4
56395017,0,,,83,42,41,8,4,4,75,38,37,51,30,21,74,37,37,74,37,37,24,8,16,15,5,10,4,1,3,0,0,0,0,0,0,27,27,1,11,4,9,1,0,1,26,17,9,1,17,0,0,2
56395018,0,,,266,137,129,22,12,10,244,125,119,144,77,67,237,120,117,231,117,114,100,48,52,50,21,29,16,4,12,1,0,1,0,0,0,85,85,13,23,16,20,5,3,5,72,44,28,2,64,0,9,9
56395019,0,,,249,121,128,17,7,10,232,114,118,118,64,54,229,112,117,224,110,114,114,50,64,49,17,32,24,8,16,2,0,2,0,0,0,93,93,22,32,14,10,10,4,1,71,52,19,5,79,0,18,18
56395020,0,,,436,219,217,48,29,19,388,190,198,213,122,91,380,184,196,373,179,194,175,68,107,99,32,67,51,12,39,4,0,4,0,0,0,148,146,27,43,31,20,15,6,4,119,81,38,12,102,0,17,17
56395021,0,,,2557,1191,1366,271,140,131,2234,1025,1209,1382,683,699,2174,1001,1173,2134,982,1152,852,342,510,448,155,293,177,50,127,25,4,21,17,0,17,978,976,266,283,201,137,68,18,3,692,554,138,77,503,41,112,115
56395022,0,,,978,485,493,115,54,61,848,425,423,617,323,294,822,413,409,803,406,397,231,102,129,104,43,61,22,4,18,1,0,1,1,1,0,385,385,97,114,85,60,18,9,2,279,236,43,45,149,11,28,39
56395023,2,56395033,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56395024,2,56395025,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56395025,1,,56395024,187,89,98,21,9,12,173,85,88,103,51,52,171,84,87,168,84,84,70,34,36,35,15,20,14,6,8,1,0,1,0,0,0,58,58,17,11,6,8,7,4,6,42,22,20,6,47,0,13,7
56395026,0,,,80,40,40,15,7,8,65,33,32,37,19,18,64,32,32,64,32,32,28,14,14,13,6,7,3,2,1,0,0,0,0,0,0,20,20,2,5,3,4,1,1,4,18,7,11,6,17,0,2,3
56395027,0,,,105,57,48,20,14,6,84,42,42,48,23,25,84,42,42,83,41,42,36,19,17,14,7,7,3,1,2,0,0,0,0,0,0,33,33,4,11,6,5,4,2,1,29,19,10,4,24,0,2,7
56395028,0,,,613,297,316,101,49,52,511,247,264,352,180,172,498,241,257,487,234,253,159,67,92,62,25,37,23,6,17,2,1,1,0,0,0,233,233,55,58,62,40,13,4,1,177,148,29,36,102,11,23,22
56395029,0,,,2006,978,1028,166,76,90,1765,860,905,1092,567,525,1728,840,888,1684,820,864,673,293,380,302,121,181,102,34,68,7,0,7,8,6,2,879,879,325,248,139,105,33,21,8,548,438,110,56,439,108,90,110
56395030,0,,,958,458,500,121,56,65,836,402,434,490,243,247,815,391,424,803,383,420,346,159,187,153,63,90,71,24,47,5,3,2,0,0,0,306,306,40,83,75,53,32,11,12,263,171,92,37,215,0,23,45
56395031,0,,,1036,507,529,84,49,35,926,444,482,608,307,301,901,434,467,891,426,465,318,137,181,167,68,99,56,15,41,2,0,2,2,0,2,427,427,147,113,76,53,17,13,8,272,206,66,29,218,23,57,40
56395033,1,,56395023,56,23,33,10,3,7,49,22,27,28,14,14,47,20,27,46,19,27,21,8,13,5,2,3,2,1,1,0,0,0,0,0,0,19,19,4,6,4,2,1,3,0,16,11,5,1,14,0,4,3
56395034,0,,,355,167,188,46,19,27,309,148,161,196,98,98,301,143,158,296,142,154,113,50,63,53,20,33,25,7,18,1,0,1,0,0,0,98,98,8,21,27,18,8,6,10,90,50,40,14,72,0,6,9
56395035,0,,,257,129,128,17,6,11,240,123,117,128,70,58,236,121,115,233,120,113,112,53,59,69,31,38,26,12,14,1,0,1,1,0,1,75,75,8,17,19,14,8,5,4,66,34,32,5,63,0,6,4
56395036,0,,,116,58,58,12,6,6,104,52,52,65,33,32,100,50,50,98,49,49,39,19,20,19,10,9,9,5,4,0,0,0,0,0,0,25,25,0,3,6,5,3,5,3,25,8,17,3,21,0,0,1
56395037,0,,,202,85,117,23,10,13,179,75,104,94,43,51,176,75,101,172,72,100,85,32,53,55,18,37,38,8,30,6,0,6,0,0,0,48,47,3,14,6,7,8,6,3,44,23,21,3,39,0,2,7
